images_list,label
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_237.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_254.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_270.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_287.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_304.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_321.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_338.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_355.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_372.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_389.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\141\frame_406.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_25.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_51.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_76.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_102.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_127.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_153.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_178.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_204.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_230.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_255.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_281.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_306.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_332.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_357.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_383.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_409.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_434.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_460.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_485.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_511.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_536.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_562.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_588.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\133\frame_613.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_10.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_20.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_31.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_41.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_52.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_62.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_73.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_83.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_93.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_104.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_114.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_125.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_135.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_146.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_156.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_166.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_177.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_187.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_198.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_208.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_219.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_229.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_239.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\152\frame_250.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_17.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_34.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_51.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_69.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_86.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_103.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_120.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_138.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_155.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_172.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_189.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_207.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_224.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_241.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_259.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_276.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_293.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_310.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_328.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_345.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_362.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_379.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_397.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\156_243\frame_414.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_15.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_31.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_47.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_63.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_79.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_95.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_111.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_127.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_143.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_159.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_175.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_191.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_207.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_223.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_239.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_254.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_270.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_286.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_302.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_318.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_334.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_350.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_366.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\181_199\frame_382.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_9.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_19.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_29.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_38.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_48.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_58.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_68.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_77.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_87.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_97.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_107.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_116.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_126.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_136.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_146.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_155.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_165.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_175.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_184.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_194.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_204.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_214.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_223.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\241\frame_233.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_16.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_33.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_49.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_66.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_82.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_99.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_115.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_132.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_148.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_165.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_181.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_198.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_214.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_231.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_247.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_264.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_280.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_297.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_313.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_330.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_346.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_363.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_379.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\043_110\frame_396.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_16.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_33.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_49.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_66.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_83.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_99.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_116.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_132.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_149.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_166.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_182.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_199.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_215.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_232.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_249.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_265.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_282.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_298.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_315.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_332.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_348.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_365.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_381.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\258_246\frame_398.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_11.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_22.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_33.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_44.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_56.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_67.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_78.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_89.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_101.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_112.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_123.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_134.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_146.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_157.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_168.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_179.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_190.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_202.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_213.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_224.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_235.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_247.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_258.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\036\frame_269.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_14.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_28.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_42.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_56.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_70.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_84.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_98.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_112.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_126.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_141.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_155.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_169.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_183.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_197.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_211.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_225.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_239.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_253.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_267.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_282.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_296.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_310.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_324.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\062\frame_338.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_11.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_22.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_33.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_44.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_55.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_66.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_77.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_89.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_100.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_111.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_122.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_133.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_144.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_155.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_167.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_178.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_189.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_200.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_211.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_222.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_233.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_244.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_256.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\245_157\frame_267.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_11.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_22.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_33.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_44.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_56.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_67.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_78.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_89.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_101.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_112.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_123.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_134.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_146.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_157.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_168.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_179.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\209_016\frame_190.jpg,0
